systematic_name	cluster_id
YFL003C	R.L.L.R.L
YFL004W	R.L.L.R.L
YFL005W	R.L.R
YFL007W	R.L.R
YFL008W	L.R.L
YFL009W	L.R.L
YFL010C	R.L.L.R.L
YFL010W-A	L.R.L
YFL011W	L.R.L
YFL012W	R.L.L.R.L
YFL012W-A	R.L.L.R.L
YFL013C	L.R.L
YFL013W-A	R.L.L.R.L
YFL014W	R.L.L.R.L
YFL015C	L.R.R.L
YFL015W-A	L.L
YFL016C	L.R.L
YFL017C	R.R.L
YFL017W-A	R.L.L.R.L
YFL018C	R.L.R
YFL019C	R.L.L.R.L
YFL020C	L.L
YFL021C-A	L.R.L
YFL021W	L.R.L
YFL022C	R.R.L
YFL023W	R.L.L.R.R
YFL024C	R.L.L.R.L
YFL025C	R.L.L.R.L
YFL026W	L.L
YFL027C	R.L.L.R.L
YFL028C	R.R.L
YFL029C	L.R.L
YFL030W	R.L.L.L.L.R
YFL031C-A	R.L.L.R.L
YFL031W	R.L.L.R.L
YFL032W	L.R.L
YFL033C	L.R.L
YFL034C-A	R.R.R
YFL034C-B	L.R.L
YFL034W	L.R.L
YFL036W	L.R.L
YFL037W	R.L.L.R.L
YFL038C	R.L.L.R.L
YFL039C	R.L.L.R.L
YFL040W	R.L.L.R.L
YFL041W	L.R.L
YFL041W-A	L.L
YFL042C	L.R.R.L
YFL044C	L.R.L
YFL045C	R.L.L.R.L
YFL046W	R.L.R
YFL047W	R.L.R
YFL048C	R.L.L.R.L
YFL049W	L.R.L
YFL050C	L.R.L
YFL051C	R.L.L.L.L.R
YFL052W	R.L.L.L.R.R.R.L
YFL053W	R.L.L.R.L
YFL054C	R.L.R
YFL055W	L.R.L
YFL056C	L.L
YFL058W	R.L.L.R.L
YFL059W	R.L.L.L.R.R.R.R
YFL060C	R.L.L.L.L.L
YFL061W	R.L.L.R.L
YFL062W	L.R.L
YFL063W	R.L.L.R.L
YFL064C	R.L.L.R.L
YFL065C	R.L.L.R.L
YFL066C	R.L.L.L.R.L.L
YFL067W	R.L.L.R.L
YFL068W	R.L.L.R.L
YFR001W	R.R.R
YFR002W	R.L.L.L.L.R
YFR003C	L.R.L
YFR004W	R.L.L.R.L
YFR005C	R.L.L.L.R.L.L
YFR006W	R.L.R
YFR007W	R.L.R
YFR008W	R.L.R
YFR009W	R.L.R
YFR009W-A	R.L.L.L.L.L
YFR010W	L.R.L
YFR010W-A	R.L.L.R.L
YFR011C	R.R.L
YFR012W	R.L.L.R.L
YFR012W-A	R.L.L.R.L
YFR013W	R.L.R
YFR014C	L.R.R.L
YFR015C	L.R.R.R
YFR016C	R.L.L.R.L
YFR017C	L.R.R.R
YFR018C	R.L.L.R.R
YFR019W	R.L.L.R.L
YFR020W	L.R.L
YFR021W	L.R.L
YFR022W	L.L
YFR023W	R.L.L.R.L
YFR024C-A	R.L.L.R.L
YFR025C	R.R.L
YFR026C	L.L
YFR027W	L.R.L
YFR028C	R.R.L
YFR029W	R.L.L.R.L
YFR030W	L.L
YFR031C	R.L.L.R.L
YFR031C-A	R.R.L
YFR032C	R.L.L.R.L
YFR032C-A	R.L.L.R.L
YFR032C-B	R.L.L.R.L
YFR033C	R.L.L.R.L
YFR034C	R.L.L.L.L.R
YFR034W-A	R.L.L.L.L.L
YFR035C	L.L
YFR035W-A	R.R.L
YFR036W	R.L.R
YFR036W-A	R.L.L.R.L
YFR037C	R.L.L.L.L.L
YFR038W	R.R.L
YFR039C	L.L
YFR040W	L.R.R.L
YFR041C	L.R.L
YFR042W	L.R.L
YFR043C	R.L.R
YFR044C	R.L.L.L.R.L.L
YFR045W	R.L.R
YFR046C	L.R.L
YFR047C	L.R.L
YFR048W	R.L.L.R.L
YFR049W	R.L.R
YFR050C	R.L.L.R.L
YFR051C	R.L.L.R.L
YFR052C-A	R.L.L.L.R.L.L
YFR052W	R.L.L.R.L
YFR053C	R.L.L.L.R.L.R
YFR054C	R.L.L.R.L
YFR055W	R.L.L.R.L
YFR056C	L.R.L
YFR057W	L.L
YGL001C	R.L.L.L.L.L
YGL002W	L.R.L
YGL003C	L.R.L
YGL004C	L.R.L
YGL005C	L.R.L
YGL006W	L.L
YGL006W-A	R.L.L.R.L
YGL007C-A	R.L.L.R.L
YGL007W	L.L
YGL008C	R.L.L.L.L.L
YGL009C	R.L.R
YGL010W	L.R.R.L
YGL011C	R.L.L.R.L
YGL012W	R.L.L.R.L
YGL013C	L.R.L
YGL014C-A	L.R.L
YGL014W	R.L.L.R.R
YGL015C	L.R.L
YGL016W	R.R.R
YGL017W	R.L.L.L.R.L.L
YGL018C	R.L.L.R.L
YGL019W	R.L.R
YGL020C	R.L.L.R.R
YGL021W	R.R.L
YGL022W	R.L.L.R.L
YGL023C	R.L.L.R.L
YGL024W	R.L.L.L.L.R
YGL025C	R.L.R
YGL026C	R.L.L.L.L.L
YGL027C	R.R.L
YGL028C	R.R.L
YGL029W	R.R.R
YGL030W	R.L.L.L.L.L
YGL031C	R.L.L.L.L.L
YGL032C	R.L.L.R.R
YGL033W	R.L.L.R.L
YGL034C	R.L.L.R.L
YGL035C	R.R.L
YGL036W	R.L.R
YGL037C	R.L.L.R.L
YGL038C	L.L
YGL039W	L.R.L
YGL040C	R.L.L.L.L.L
YGL041C	R.L.L.R.L
YGL041C-B	R.L.L.R.L
YGL041W-A	R.L.R
YGL042C	R.L.L.R.L
YGL043W	R.L.R
YGL044C	R.L.R
YGL045W	L.L
YGL047W	L.R.L
YGL048C	R.L.L.R.L
YGL049C	R.L.R
YGL050W	R.L.L.R.R
YGL051W	R.L.L.R.L
YGL052W	R.L.L.R.L
YGL053W	R.L.L.R.L
YGL054C	R.L.L.R.L
YGL055W	R.R.R
YGL056C	R.R.L
YGL057C	R.L.L.R.L
YGL058W	L.R.L
YGL059W	R.L.R
YGL060W	R.L.R
YGL061C	R.L.L.L.L.L
YGL062W	L.R.L
YGL063C-A	R.L.L.R.L
YGL063W	R.L.L.L.L.L
YGL064C	R.L.R
YGL065C	R.L.R
YGL066W	R.L.L.L.L.L
YGL067W	L.R.L
YGL068W	R.R.L
YGL069C	L.L
YGL070C	R.L.L.R.R
YGL071W	L.L
YGL072C	L.L
YGL073W	L.R.R.L
YGL074C	R.L.L.R.L
YGL075C	L.R.L
YGL076C	R.R.L
YGL077C	R.R.L
YGL078C	R.R.R
YGL079W	R.R.L
YGL080W	R.L.R
YGL081W	R.L.L.R.L
YGL082W	R.L.R
YGL083W	R.L.R
YGL084C	R.L.R
YGL085W	L.R.L
YGL086W	R.L.L.L.L.R
YGL087C	R.L.L.R.L
YGL088W	L.L
YGL089C	R.L.L.R.L
YGL090W	L.R.L
YGL091C	L.R.L
YGL092W	R.R.L
YGL093W	L.R.L
YGL094C	L.R.L
YGL095C	R.L.R
YGL096W	L.L
YGL097W	R.L.L.L.L.L
YGL098W	R.L.R
YGL099W	R.R.R
YGL100W	R.L.R
YGL101W	R.R.L
YGL102C	R.L.L.R.L
YGL103W	R.L.L.R.L
YGL104C	L.R.R.R
YGL105W	R.L.L.L.L.L
YGL106W	R.L.L.R.L
YGL107C	R.R.L
YGL108C	L.R.L
YGL109W	L.R.L
YGL110C	L.L
YGL111W	R.R.R
YGL112C	R.L.R
YGL113W	R.L.L.R.L
YGL114W	R.L.L.R.L
YGL115W	R.L.R
YGL116W	R.R.L
YGL117W	R.R.R
YGL118C	R.L.L.R.L
YGL119W	R.L.R
YGL120C	R.R.R
YGL121C	R.L.R
YGL122C	L.R.L
YGL123C-A	R.L.L.R.L
YGL123W	R.L.L.L.L.L
YGL124C	R.L.R
YGL125W	L.R.L
YGL126W	L.R.L
YGL127C	L.R.L
YGL128C	L.L
YGL129C	R.L.R
YGL130W	L.R.L
YGL131C	L.R.L
YGL132W	R.L.L.R.L
YGL133W	L.L
YGL134W	L.R.L
YGL135W	R.L.L.L.L.L
YGL136C	L.R.L
YGL137W	R.L.L.L.L.L
YGL138C	R.L.L.R.L
YGL139W	R.L.R
YGL140C	L.R.L
YGL141W	L.R.R.L
YGL142C	R.L.L.R.L
YGL143C	R.R.L
YGL144C	L.L
YGL145W	R.L.L.L.L.L
YGL146C	R.L.R
YGL147C	R.R.L
YGL148W	R.R.L
YGL149W	R.L.L.L.R.L.L
YGL150C	L.R.L
YGL151W	R.L.L.L.R.L.R
YGL152C	R.L.L.L.L.L
YGL153W	R.L.R
YGL154C	R.L.R
YGL155W	R.R.L
YGL156W	L.R.R.L
YGL157W	R.L.R
YGL158W	R.L.R
YGL159W	R.L.R
YGL160W	R.L.R
YGL161C	R.L.R
YGL162W	L.L
YGL163C	L.L
YGL164C	L.R.L
YGL165C	R.L.L.R.L
YGL166W	L.L
YGL167C	L.L
YGL168W	R.L.L.R.L
YGL169W	R.R.R
YGL170C	L.R.L
YGL171W	R.R.R
YGL172W	R.L.R
YGL173C	R.L.L.L.R.L.R
YGL174W	L.R.L
YGL175C	L.R.L
YGL176C	L.R.L
YGL177W	L.L
YGL178W	L.L
YGL179C	L.L
YGL180W	L.R.L
YGL181W	R.L.R
YGL182C	R.L.L.R.L
YGL183C	L.L
YGL184C	R.L.L.R.L
YGL185C	R.L.R
YGL186C	R.L.R
YGL187C	R.L.L.L.L.L
YGL188C	L.L
YGL188C-A	R.R.R
YGL189C	R.L.L.R.L
YGL190C	L.R.L
YGL191W	R.L.L.R.L
YGL192W	L.R.L
YGL193C	L.L
YGL194C	L.R.L
YGL194C-A	R.L.R
YGL195W	R.R.L
YGL196W	L.R.L
YGL197W	L.R.R.L
YGL198W	R.L.L.L.L.L
YGL199C	R.L.L.R.L
YGL200C	R.L.L.R.L
YGL201C	R.L.R
YGL202W	R.R.L
YGL203C	R.L.R
YGL204C	R.R.R
YGL205W	R.L.L.R.L
YGL206C	R.L.L.L.R.L.R
YGL207W	R.L.L.R.L
YGL208W	R.L.R
YGL209W	R.L.R
YGL210W	R.L.L.R.R
YGL211W	R.L.L.R.R
YGL212W	R.L.L.L.R.L.L
YGL213C	R.L.R
YGL214W	R.L.L.R.L
YGL215W	R.L.L.R.L
YGL216W	L.R.L
YGL217C	R.L.L.R.L
YGL218W	R.L.L.R.L
YGL219C	R.L.R
YGL220W	R.L.L.R.R
YGL221C	R.L.L.R.L
YGL222C	R.L.L.L.R.L.L
YGL223C	R.L.L.R.R
YGL224C	R.L.L.R.R
YGL225W	R.L.L.R.R
YGL226C-A	R.L.L.L.L.L
YGL226W	R.L.R
YGL227W	L.R.R.R
YGL228W	R.L.L.R.L
YGL229C	R.L.L.L.R.L.L
YGL230C	R.L.L.R.R
YGL231C	R.L.R
YGL232W	R.R.L
YGL233W	R.L.R
YGL234W	R.L.L.L.L.L
YGL235W	R.L.L.R.L
YGL236C	R.R.L
YGL237C	R.L.R
YGL238W	R.L.L.R.L
YGL239C	R.L.L.R.L
YGL240W	L.R.L
YGL241W	R.R.L
YGL242C	R.L.R
YGL243W	R.L.L.R.R
YGL244W	R.L.R
YGL245W	R.R.L
YGL246C	R.R.L
YGL247W	R.L.L.R.R
YGL248W	L.R.L
YGL249W	R.L.L.R.L
YGL250W	R.L.R
YGL251C	R.L.L.R.L
YGL252C	R.L.R
YGL253W	R.L.L.L.L.L
YGL254W	L.R.L
YGL255W	L.L
YGL256W	R.L.L.R.R
YGL257C	R.R.L
YGL258W	R.L.L.L.L.R
YGL258W-A	R.L.L.L.L.R
YGL259W	R.L.L.R.L
YGL260W	R.L.L.R.L
YGL261C	L.L
YGL262W	R.L.L.R.L
YGL263W	R.L.L.L.L.L
YGR001C	R.R.L
YGR002C	L.R.L
YGR003W	L.L
YGR004W	R.L.L.R.L
YGR005C	L.R.L
YGR006W	L.R.L
YGR007W	R.L.L.R.L
YGR008C	L.R.L
YGR009C	L.R.R.L
YGR010W	R.L.R
YGR011W	R.L.R
YGR012W	R.L.R
YGR013W	L.R.L
YGR014W	R.L.L.R.R
YGR015C	R.L.L.L.L.L
YGR016C-A	R.L.L.R.L
YGR016W	L.R.L
YGR017W	R.L.L.L.L.L
YGR018C	L.R.L
YGR019W	L.R.L
YGR020C	R.L.L.R.L
YGR021W	R.L.R
YGR022C	L.R.L
YGR023W	L.R.R.L
YGR024C	R.L.L.R.R
YGR025W	L.R.L
YGR026W	R.L.L.R.L
YGR027C	R.L.L.R.L
YGR027W-A	R.L.L.R.L
YGR027W-B	R.L.L.R.L
YGR028W	L.R.L
YGR029W	R.R.L
YGR030C	R.R.R
YGR031C-A	L.L
YGR031W	R.L.L.L.L.L
YGR032W	L.L
YGR033C	R.L.L.L.L.R
YGR034W	R.L.L.L.L.L
YGR035C	L.R.L
YGR035W-A	R.L.L.R.L
YGR036C	R.L.L.L.R.L.L
YGR037C	R.L.L.R.L
YGR038C-A	R.L.L.R.L
YGR038C-B	R.L.L.L.L.R
YGR038W	R.L.R
YGR039W	R.L.L.R.R
YGR040W	R.L.L.R.R
YGR041W	R.L.L.L.L.L
YGR042W	R.L.L.R.L
YGR043C	L.R.R.R
YGR044C	R.L.L.R.L
YGR045C	R.L.L.R.L
YGR046W	L.R.L
YGR047C	L.L
YGR048W	L.R.L
YGR049W	R.R.L
YGR050C	L.L
YGR051C	L.R.L
YGR052W	L.R.R.R
YGR053C	L.R.L
YGR054W	R.R.L
YGR055W	R.L.L.R.L
YGR056W	L.R.L
YGR057C	L.L
YGR058W	R.L.R
YGR059W	R.L.L.R.L
YGR060W	R.L.L.R.L
YGR061C	R.R.L
YGR062C	L.R.L
YGR063C	R.L.L.R.L
YGR064W	L.R.L
YGR065C	R.R.R
YGR066C	L.R.R.R
YGR067C	R.L.L.R.L
YGR068C	R.L.R
YGR068W-A	R.L.L.R.L
YGR069W	R.L.L.R.L
YGR070W	L.L
YGR071C	R.L.L.R.L
YGR072W	R.L.L.R.R
YGR073C	R.L.L.R.L
YGR074W	R.R.L
YGR075C	R.L.R
YGR076C	R.L.R
YGR077C	L.R.L
YGR078C	R.R.L
YGR079W	R.L.L.R.R
YGR080W	R.L.R
YGR081C	R.R.L
YGR082W	R.R.L
YGR083C	R.L.L.R.R
YGR084C	R.R.L
YGR085C	R.L.L.L.L.L
YGR086C	R.L.L.R.L
YGR087C	R.L.L.R.L
YGR088W	L.R.R.R
YGR089W	R.L.L.R.R
YGR090W	R.R.R
YGR091W	R.L.R
YGR092W	R.L.R
YGR093W	R.R.R
YGR094W	R.R.R
YGR095C	R.R.R
YGR096W	R.L.L.L.L.L
YGR097W	L.R.R.L
YGR098C	R.L.L.R.L
YGR099W	R.L.R
YGR100W	R.L.R
YGR101W	R.L.R
YGR102C	L.R.L
YGR103W	R.R.R
YGR104C	R.L.R
YGR105W	R.L.L.R.L
YGR106C	R.L.L.L.L.L
YGR107W	R.L.L.R.L
YGR108W	R.R.L
YGR109C	R.L.L.L.L.L
YGR109W-A	R.L.L.R.L
YGR109W-B	R.L.L.R.L
YGR110W	L.R.R.R
YGR111W	R.L.R
YGR112W	R.L.R
YGR113W	R.R.L
YGR114C	R.L.L.R.L
YGR115C	R.L.L.R.L
YGR116W	R.L.L.R.L
YGR117C	R.R.R
YGR118W	R.L.L.R.L
YGR119C	R.R.L
YGR120C	L.R.L
YGR121C	L.R.R.L
YGR121W-A	L.L
YGR122C-A	R.L.L.R.L
YGR122W	L.L
YGR123C	R.R.R
YGR124W	R.L.L.R.L
YGR125W	R.L.L.L.R.L.L
YGR126W	L.L
YGR127W	L.L
YGR128C	R.R.R
YGR129W	R.L.L.R.R
YGR130C	L.R.R.L
YGR131W	L.L
YGR132C	R.L.L.R.L
YGR133W	R.L.L.R.R
YGR134W	L.R.L
YGR135W	R.L.L.R.L
YGR136W	L.R.L
YGR137W	L.R.L
YGR138C	L.R.L
YGR139W	R.L.L.R.L
YGR140W	R.L.L.R.L
YGR141W	R.L.L.R.R
YGR142W	L.R.L
YGR143W	L.R.R.L
YGR144W	L.R.L
YGR145W	R.R.R
YGR146C	L.R.L
YGR146C-A	L.L
YGR147C	L.R.L
YGR148C	R.L.L.L.L.L
YGR149W	L.R.R.L
YGR150C	R.L.R
YGR151C	R.L.L.R.R
YGR152C	R.L.L.L.L.R
YGR153W	L.R.L
YGR154C	L.L
YGR155W	R.L.L.R.L
YGR156W	R.L.L.R.R
YGR157W	R.R.R
YGR158C	R.R.L
YGR159C	R.R.R
YGR160W	R.L.L.R.L
YGR161C	L.R.R.L
YGR161C-D	R.L.L.R.L
YGR161W-C	L.R.R.L
YGR162W	R.R.R
YGR163W	R.L.R
YGR164W	R.L.L.R.L
YGR165W	R.R.L
YGR166W	R.L.R
YGR167W	R.L.L.R.L
YGR168C	L.L
YGR169C	R.L.R
YGR169C-A	R.L.L.R.L
YGR170W	R.L.L.L.R.L.L
YGR171C	R.L.R
YGR172C	R.L.R
YGR173W	R.R.R
YGR174C	R.L.R
YGR174W-A	R.L.L.R.L
YGR175C	R.L.L.L.L.R
YGR176W	L.L
YGR177C	R.R.R
YGR178C	R.L.L.L.L.R
YGR179C	R.L.R
YGR180C	R.L.L.R.L
YGR181W	R.L.L.L.L.L
YGR182C	R.L.L.L.L.L
YGR183C	R.L.L.R.L
YGR184C	L.R.L
YGR185C	R.R.L
YGR186W	R.L.L.R.L
YGR187C	R.R.R
YGR188C	L.R.L
YGR189C	R.L.L.R.R
YGR190C	R.L.L.R.L
YGR191W	R.R.L
YGR192C	R.L.L.R.L
YGR193C	R.L.R
YGR194C	L.R.R.R
YGR195W	R.R.L
YGR196C	R.L.R
YGR197C	L.R.L
YGR198W	L.R.R.L
YGR199W	R.R.L
YGR200C	R.R.R
YGR201C	L.L
YGR202C	R.L.L.L.L.R
YGR203W	R.R.L
YGR204C-A	R.L.L.R.L
YGR204W	R.L.L.L.L.R
YGR205W	R.L.R
YGR206W	R.L.L.L.L.L
YGR207C	R.L.L.R.L
YGR208W	R.L.R
YGR209C	R.L.L.R.L
YGR210C	L.R.L
YGR211W	L.R.L
YGR212W	R.L.L.L.L.R
YGR213C	L.L
YGR214W	R.R.L
YGR215W	R.L.L.L.L.L
YGR216C	R.L.L.R.R
YGR217W	R.L.L.R.L
YGR218W	L.R.L
YGR219W	R.L.L.R.L
YGR220C	R.L.R
YGR221C	L.L
YGR222W	L.L
YGR223C	L.R.R.L
YGR224W	R.L.L.R.L
YGR225W	R.L.L.R.L
YGR226C	R.L.L.R.L
YGR227C-A	L.L
YGR227W	R.L.R
YGR228W	R.L.L.R.L
YGR229C	R.L.L.R.R
YGR230W	R.R.L
YGR231C	R.L.R
YGR232W	R.L.R
YGR233C	L.R.L
YGR234W	R.L.R
YGR235C	R.L.R
YGR236C	L.L
YGR237C	L.R.R.L
YGR238C	L.L
YGR239C	R.L.L.R.R
YGR240C	R.L.L.R.L
YGR240C-A	R.L.L.R.L
YGR241C	R.L.R
YGR242W	R.L.L.R.L
YGR243W	L.R.R.R
YGR244C	R.L.L.L.R.L.L
YGR245C	R.R.R
YGR246C	R.L.L.L.L.R
YGR247W	R.R.L
YGR248W	L.R.R.R
YGR249W	L.L
YGR250C	L.L
YGR251W	L.L
YGR252W	R.L.L.L.R.L.L
YGR253C	R.L.L.R.L
YGR254W	R.L.L.R.L
YGR255C	R.L.L.L.R.L.L
YGR256W	L.L
YGR257C	R.L.R
YGR258C	L.R.L
YGR259C	R.L.L.R.R
YGR260W	R.L.L.L.R.L.R
YGR261C	R.L.R
YGR262C	R.R.L
YGR263C	R.L.L.R.R
YGR264C	R.R.L
YGR265W	R.L.L.R.L
YGR266W	R.L.R
YGR267C	R.L.L.R.L
YGR268C	L.R.R.L
YGR269W	R.L.L.R.L
YGR270C-A	R.L.L.R.L
YGR270W	L.L
YGR271C-A	R.R.R
YGR271W	R.L.L.L.L.L
YGR273C	R.L.L.R.R
YGR274C	L.R.L
YGR275W	R.L.L.R.L
YGR276C	L.R.L
YGR277C	R.L.R
YGR278W	R.L.R
YGR279C	R.L.L.L.L.L
YGR280C	R.R.R
YGR281W	L.R.R.R
YGR282C	R.L.L.R.L
YGR283C	R.R.R
YGR284C	R.L.L.R.L
YGR285C	R.R.L
YGR286C	R.R.L
YGR287C	L.R.L
YGR288W	R.L.L.R.L
YGR289C	R.L.L.R.L
YGR290W	R.L.L.R.L
YGR291C	R.L.L.R.L
YGR292W	R.L.L.L.L.L
YGR293C	R.L.L.R.L
YGR294W	L.R.L
YGR295C	L.R.L
YGR296W	R.L.L.R.L
YHL001W	R.L.L.R.L
YHL002C-A	R.L.L.R.L
YHL002W	L.R.L
YHL003C	R.R.L
YHL004W	R.R.L
YHL005C	L.R.L
YHL006C	R.L.L.R.L
YHL006W-A	L.L
YHL007C	R.L.L.L.L.R
YHL008C	L.R.L
YHL009C	R.L.R
YHL009W-A	R.L.L.R.L
YHL009W-B	R.L.L.R.L
YHL010C	R.L.R
YHL011C	R.R.R
YHL012W	R.L.L.R.L
YHL013C	R.R.R
YHL014C	R.R.L
YHL015W	R.L.L.R.L
YHL015W-A	R.L.L.R.L
YHL016C	L.L
YHL017W	R.L.R
YHL018W	L.R.L
YHL019C	L.R.L
YHL019W-A	L.R.L
YHL020C	R.L.L.R.R
YHL021C	L.R.R.L
YHL022C	R.L.L.R.L
YHL023C	L.L
YHL024W	L.R.R.R
YHL025W	R.L.L.R.L
YHL026C	L.R.L
YHL027W	L.R.L
YHL028W	L.R.L
YHL029C	R.L.R
YHL030W	L.R.L
YHL030W-A	R.L.L.R.L
YHL031C	R.L.L.L.L.L
YHL032C	R.L.L.L.R.L.L
YHL033C	R.R.L
YHL034C	R.L.L.R.L
YHL034W-A	R.L.L.L.R.L.L
YHL035C	R.L.L.L.L.L
YHL036W	L.L
YHL037C	L.R.L
YHL038C	R.L.L.L.L.L
YHL039W	R.R.R
YHL040C	L.L
YHL041W	L.L
YHL042W	L.L
YHL043W	L.R.L
YHL044W	R.L.L.R.L
YHL045W	R.L.L.R.L
YHL046C	R.L.L.R.L
YHL046W-A	R.L.L.R.L
YHL047C	L.L
YHL048C-A	R.L.L.R.L
YHL048W	L.R.L
YHL049C	R.L.L.R.L
YHL050C	R.L.L.R.L
YHL050W-A	R.L.L.R.L
YHR001W	R.L.R
YHR001W-A	R.L.L.R.L
YHR002W	L.R.L
YHR003C	R.R.L
YHR004C	R.L.L.R.L
YHR005C	R.L.L.R.L
YHR005C-A	R.L.L.L.L.L
YHR006W	L.R.L
YHR007C	R.L.L.R.L
YHR007C-A	L.L
YHR008C	R.L.L.R.L
YHR009C	R.L.L.R.L
YHR010W	R.L.L.L.L.L
YHR011W	R.L.R
YHR012W	R.L.L.R.L
YHR013C	R.R.L
YHR014W	R.L.L.R.L
YHR015W	L.R.L
YHR016C	L.R.R.L
YHR017W	L.R.R.L
YHR018C	R.R.L
YHR019C	R.R.L
YHR020W	R.R.R
YHR021C	R.L.L.R.L
YHR021W-A	R.L.L.L.L.L
YHR022C	R.R.L
YHR022C-A	R.L.L.R.L
YHR023W	R.L.L.L.L.L
YHR024C	R.L.L.L.L.L
YHR025W	R.R.L
YHR026W	R.L.L.L.L.L
YHR027C	L.R.L
YHR028C	R.L.R
YHR028W-A	L.R.L
YHR029C	R.R.L
YHR030C	L.R.L
YHR031C	R.L.L.L.L.R
YHR032C-A	R.L.L.R.L
YHR032W	R.R.L
YHR032W-A	R.R.L
YHR033W	R.L.R
YHR034C	R.L.R
YHR035W	R.L.L.R.L
YHR036W	R.L.L.R.R
YHR037W	L.R.L
YHR038W	R.L.R
YHR039C	R.R.L
YHR039C-A	R.L.L.R.L
YHR040W	R.R.R
YHR041C	R.R.L
YHR042W	R.L.L.R.L
YHR043C	L.L
YHR044C	L.L
YHR045W	R.L.L.L.L.R
YHR046C	R.L.L.R.R
YHR047C	R.R.L
YHR048W	R.L.L.R.L
YHR049C-A	R.L.L.R.R
YHR049W	R.L.L.R.L
YHR050W	L.R.L
YHR050W-A	L.L
YHR051W	R.L.L.R.L
YHR052C-B	L.R.L
YHR052W	R.R.R
YHR052W-A	L.L
YHR053C	R.L.L.R.L
YHR054C	R.L.L.R.L
YHR056C	R.L.L.L.R.L.L
YHR056W-A	L.L
YHR057C	L.R.L
YHR058C	R.L.L.R.R
YHR059W	R.R.L
YHR060W	R.R.L
YHR061C	R.L.L.L.L.R
YHR062C	R.R.R
YHR063C	R.R.L
YHR063W-A	R.L.L.L.L.L
YHR064C	R.L.L.L.L.L
YHR065C	R.R.R
YHR066W	R.R.R
YHR067W	R.L.L.R.R
YHR068W	R.L.L.R.R
YHR069C	R.R.R
YHR069C-A	L.R.L
YHR070C-A	R.L.L.R.L
YHR070W	R.R.R
YHR071C-A	R.L.L.R.L
YHR071W	R.L.L.R.L
YHR072W	R.L.L.L.L.R
YHR072W-A	R.L.L.R.L
YHR073C-B	R.L.L.R.L
YHR073W	R.L.L.L.R.L.L
YHR073W-A	R.L.L.R.L
YHR074W	R.L.R
YHR075C	R.L.L.R.L
YHR076W	R.L.L.L.L.L
YHR077C	R.L.L.L.L.R
YHR078W	L.R.L
YHR079C	R.L.L.L.L.R
YHR079C-A	R.L.L.R.L
YHR080C	L.R.R.L
YHR081W	R.L.L.R.R
YHR082C	L.R.R.L
YHR083W	L.R.L
YHR084W	L.L
YHR085W	R.R.R
YHR086W	L.R.R.L
YHR086W-A	L.R.L
YHR087W	L.R.R.L
YHR088W	R.R.R
YHR089C	R.R.R
YHR090C	L.R.L
YHR091C	R.L.R
YHR092C	R.R.L
YHR093W	R.L.L.R.L
YHR094C	R.R.R
YHR095W	R.L.L.R.L
YHR096C	L.L
YHR097C	L.R.R.R
YHR098C	L.R.L
YHR099W	R.L.L.L.L.R
YHR100C	R.R.R
YHR101C	R.L.R
YHR102W	L.L
YHR103W	L.R.L
YHR104W	L.R.L
YHR105W	L.L
YHR106W	L.R.L
YHR107C	R.L.L.R.L
YHR108W	R.L.L.R.L
YHR109W	R.L.R
YHR110W	R.L.L.R.L
YHR111W	R.L.R
YHR112C	L.R.L
YHR113W	R.L.R
YHR114W	R.L.R
YHR115C	R.L.R
YHR116W	R.L.R
YHR117W	R.R.L
YHR118C	R.L.R
YHR119W	R.L.L.R.L
YHR120W	R.R.R
YHR121W	R.L.R
YHR122W	R.L.R
YHR123W	R.L.R
YHR124W	R.L.L.R.L
YHR125W	R.L.L.R.L
YHR126C	R.L.L.R.L
YHR127W	R.R.L
YHR128W	R.R.L
YHR129C	R.L.L.R.R
YHR130C	R.L.L.R.R
YHR131C	L.R.L
YHR131W-A	L.R.L
YHR132C	R.L.L.R.L
YHR132W-A	L.R.L
YHR133C	R.L.L.R.L
YHR134W	R.L.L.R.L
YHR135C	R.L.L.R.L
YHR136C	L.R.L
YHR137C-A	L.L
YHR137W	L.R.R.R
YHR138C	L.R.L
YHR139C	L.L
YHR139C-A	L.R.L
YHR140W	L.R.L
YHR141C	R.L.L.L.L.L
YHR142W	L.R.L
YHR143W	R.R.L
YHR143W-A	R.L.L.R.R
YHR144C	R.R.L
YHR145C	L.L
YHR146W	L.R.L
YHR147C	R.R.L
YHR148W	R.R.R
YHR149C	R.R.R
YHR150W	R.L.L.R.L
YHR151C	R.L.R
YHR152W	R.L.L.L.L.R
YHR153C	R.L.L.R.L
YHR154W	R.L.L.R.R
YHR155W	R.L.L.R.L
YHR156C	L.L
YHR157W	L.L
YHR158C	R.L.R
YHR159W	L.R.L
YHR160C	L.R.L
YHR161C	L.R.R.L
YHR162W	R.L.L.R.L
YHR163W	R.L.L.L.L.L
YHR164C	L.R.L
YHR165C	L.R.L
YHR165W-A	L.L
YHR166C	R.L.R
YHR167W	R.L.R
YHR168W	R.L.R
YHR169W	R.R.R
YHR170W	R.R.R
YHR171W	R.L.R
YHR172W	R.L.L.R.L
YHR173C	L.L
YHR174W	R.L.L.R.L
YHR175W	R.L.L.L.L.L
YHR175W-A	L.L
YHR176W	L.R.L
YHR177W	L.R.L
YHR178W	L.R.L
