systematic_name	cluster_id
YDL120W	L.R.L.L.R.R
YDL121C	R.R
YDL122W	R.L
YDL123W	L.L.R.R.L.R
YDL124W	L.L.R.L.L.L.L
YDL125C	R.L
YDL126C	L.R.L.L.R.L
YDL127W	L.R.L.L.R.R
YDL128W	L.R.R.L.L.R
YDL129W	L.L.L.R
YDL130W	R.L
YDL130W-A	L.R.L.L.L.L
YDL131W	R.L
YDL132W	L.R.L.R
YDL133C-A	L.R.L.L.L.L
YDL133W	L.L.R.R.L.R
YDL134C	L.R.L.L.R.L
YDL135C	L.R.R.R
YDL136W	R.L
YDL137W	L.R.L.L.L.L
YDL138W	L.R.R.R
YDL139C	L.R.R.R
YDL140C	L.R.L.R
YDL141W	L.R.R.R
YDL142C	L.R.R.L.L.R
YDL143W	R.L
YDL144C	L.R.R.R
YDL145C	L.R.L.L.L.L
YDL146W	L.L.R.L.L.R.L
YDL147W	L.R.R.R
YDL148C	R.R
YDL149W	L.R.R.R
YDL150W	R.R
YDL151C	L.R.L.L.L.L
YDL152W	L.R.L.L.L.L
YDL153C	R.R
YDL154W	L.R.L.L.L.L
YDL155W	L.R.L.L.R.L
YDL156W	L.R.L.R
YDL157C	R.L
YDL158C	R.L
YDL159C-B	L.R.L.L.L.R.L
YDL159W	L.L.R.R.L.R
YDL159W-A	L.R.L.L.L.L
YDL160C	L.R.L.R
YDL160C-A	R.L
YDL161W	L.R.R.R
YDL162C	L.R.L.L.R.L
YDL163W	L.R.L.R
YDL164C	L.L.R.R.L.R
YDL165W	R.L
YDL166C	R.L
YDL167C	R.R
YDL168W	L.R.L.L.R.L
YDL169C	L.R.R.R
YDL170W	R.L
YDL171C	R.L
YDL172C	L.R.L.L.R.L
YDL173W	L.R.L.R
YDL174C	L.R.R.R
YDL175C	L.L.L.L.R.L
YDL176W	L.R.L.L.R.L
YDL177C	L.R.L.L.R.R
YDL178W	R.L
YDL179W	L.R.R.R
YDL180W	L.L.R.L.L.R.R
YDL181W	L.R.L.L.L.R.L
YDL182W	R.L
YDL183C	L.R.R.L.L.R
YDL184C	L.R.L.L.L.L
YDL185C-A	L.R.L.L.L.L
YDL185W	R.L
YDL186W	L.R.L.L.R.L
YDL187C	L.R.L.L.L.L
YDL188C	R.L
YDL189W	L.R.L.R
YDL190C	L.R.L.L.L.R.L
YDL191W	R.L
YDL192W	L.R.L.L.L.L
YDL193W	L.L.R.L.L.R.R
YDL194W	R.L
YDL195W	L.R.L.R
YDL196W	L.R.L.L.R.L
YDL197C	L.L.L.L.L
YDL198C	R.L
YDL199C	L.R.R.L.L.R
YDL200C	R.L
YDL201W	R.L
YDL202W	R.R
YDL203C	L.R.L.L.R.L
YDL204W	L.R.R.L.L.L
YDL204W-A	L.R.L.L.L.L
YDL205C	R.L
YDL206W	L.L.R.R.L.R
YDL207W	R.L
YDL208W	R.R
YDL209C	R.L
YDL210W	L.R.L.L.L.L
YDL211C	L.R.R.R
YDL212W	R.L
YDL213C	R.R
YDL214C	L.R.L.R
YDL215C	L.L.R.L.L.R.R
YDL216C	L.R.R.L.L.R
YDL217C	L.R.L.L.R.L
YDL218W	L.R.L.R
YDL219W	R.R
YDL220C	L.R.L.L.R.L
YDL221W	L.R.L.L.L.L
YDL222C	L.L.R.L.R.L.R
YDL223C	L.L.R.L.R.L.L
YDL224C	L.R.L.L.L.R.L
YDL225W	L.R.L.L.L.L
YDL226C	R.L
YDL227C	L.R.L.L.L.L
YDL228C	R.L
YDL229W	R.R
YDL230W	R.L
YDL231C	R.L
YDL232W	L.R.L.L.L.L
YDL233W	L.L.R.R.R
YDL234C	L.L.R.L.L.L.R
YDL235C	R.L
YDL236W	R.L
YDL237W	R.L
YDL238C	L.R.R.L.L.L
YDL239C	L.R.L.L.R.L
YDL240C-A	L.R.L.L.L.L
YDL240W	L.R.L.L.L.L
YDL241W	R.R
YDL242W	L.R.L.L.L.L
YDL243C	L.R.L.R
YDL244W	L.R.L.L.L.L
YDL245C	L.R.L.L.L.L
YDL246C	L.R.L.L.L.L
YDL247W	L.R.L.L.L.L
YDL247W-A	L.R.L.L.L.L
YDL248W	L.R.L.R
YDR001C	L.L.R.L.L.R.R
YDR002W	L.R.L.L.L.L
YDR003W	L.L.R.L.L.R.R
YDR003W-A	L.R.L.L.L.L
YDR004W	L.R.L.R
YDR005C	L.R.L.R
YDR006C	L.L.R.R.L.R
YDR007W	R.L
YDR008C	L.R.L.L.L.L
YDR009W	L.R.L.L.L.L
YDR010C	L.R.L.L.L.L
YDR011W	L.R.L.R
YDR012W	R.L
YDR013W	L.R.L.L.R.R
YDR014W	L.R.R.R
YDR014W-A	L.R.R.R
YDR015C	L.R.L.L.L.L
YDR016C	L.R.L.L.L.L
YDR017C	L.L.R.R.L.R
YDR018C	L.L.R.R.R
YDR019C	L.R.L.L.L.R.L
YDR020C	R.R
YDR021W	R.R
YDR022C	R.L
YDR023W	R.R
YDR024W	L.R.L.R
YDR025W	R.L
YDR026C	L.L.R.R.L.L.R
YDR027C	L.R.L.R
YDR028C	L.L.R.R.L.R
YDR029W	L.R.L.R
YDR030C	L.R.L.L.L.L
YDR031W	R.L
YDR032C	R.L
YDR033W	R.L
YDR034C	L.R.L.L.R.L
YDR034C-A	L.L.L.L.R.L
YDR034C-C	L.R.L.L.L.L
YDR034C-D	L.L.R.R.R
YDR034W-B	L.L.R.L.L.R.R
YDR035W	R.L
YDR036C	L.R.R.R
YDR037W	R.R
YDR038C	L.R.R.L.R
YDR039C	L.R.R.L.R
YDR040C	L.R.R.L.R
YDR041W	R.L
YDR042C	L.L.L.L.R.L
YDR043C	L.L.L.L.L
YDR044W	L.R.L.R
YDR045C	R.R
YDR046C	R.R
YDR047W	R.L
YDR048C	L.R.L.L.R.L
YDR049W	R.L
YDR050C	L.R.L.L.L.L
YDR051C	R.L
YDR052C	L.R.L.R
YDR053W	L.R.L.L.L.L
YDR054C	L.R.L.R
YDR055W	L.R.R.R
YDR056C	L.R.L.L.L.L
YDR057W	R.L
YDR058C	R.L
YDR059C	L.R.R.R
YDR060W	R.R
YDR061W	L.R.R.R
YDR062W	L.R.L.R
YDR063W	R.L
YDR064W	R.L
YDR065W	L.R.R.R
YDR066C	L.R.L.L.L.L
YDR067C	L.R.R.R
YDR068W	L.R.L.R
YDR069C	L.L.R.L.R.R.R.R
YDR070C	L.L.R.L.R.L.L
YDR071C	L.R.L.L.L.L
YDR072C	R.L
YDR073W	L.L.L.L.R.L
YDR074W	L.R.L.R
YDR075W	R.L
YDR076W	R.L
YDR077W	L.R.L.L.L.L
YDR078C	L.L.R.R.L.R
YDR079C-A	L.R.L.L.R.R
YDR079W	R.L
YDR080W	L.R.L.R
YDR081C	R.L
YDR082W	L.L.R.R.L.R
YDR083W	R.R
YDR084C	R.L
YDR085C	L.R.R.R
YDR086C	L.R.L.L.L.L
YDR087C	R.R
YDR088C	L.R.L.R
YDR089W	L.R.L.R
YDR090C	L.R.R.R
YDR091C	R.R
YDR092W	L.R.L.L.L.L
YDR093W	R.L
YDR094W	R.L
YDR095C	L.R.L.L.L.L
YDR096W	L.L.R.L.L.L.L
YDR097C	L.R.L.R
YDR098C	L.R.L.L.L.L
YDR098C-A	L.R.L.L.L.L
YDR098C-B	L.L.R.R.R
YDR099W	L.R.L.L.L.L
YDR100W	R.L
YDR101C	R.R
YDR102C	L.R.L.L.R.L
YDR103W	L.R.L.L.R.L
YDR104C	L.R.L.L.L.L
YDR105C	L.R.R.R
YDR106W	L.R.L.L.L.L
YDR107C	R.L
YDR108W	R.L
YDR109C	L.R.L.L.L.L
YDR110W	L.R.L.R
YDR111C	L.R.L.R
YDR112W	L.R.L.L.R.L
YDR113C	L.R.L.L.R.R
YDR114C	L.L.R.R.L.R
YDR115W	R.L
YDR116C	R.L
YDR117C	L.R.R.R
YDR118W	L.R.L.L.L.L
YDR118W-A	L.R.L.L.L.L
YDR119W	R.R
YDR119W-A	L.R.L.L.L.R.L
YDR120C	R.R
YDR121W	R.L
YDR122W	L.L.R.L.R.R.R.R
YDR123C	L.L.L.L.R.L
YDR124W	L.R.L.L.L.R.L
YDR125C	L.R.R.R
YDR126W	R.L
YDR127W	R.R
YDR128W	L.R.L.L.L.L
YDR129C	L.R.L.R
YDR130C	L.R.R.L.L.R
YDR131C	L.R.R.R
YDR132C	L.L.R.R.L.R
YDR133C	L.R.L.L.L.R.L
YDR134C	L.R.L.L.L.L
YDR135C	R.L
YDR136C	L.R.L.L.L.L
YDR137W	R.L
YDR138W	L.L.R.R.L.R
YDR139C	R.L
YDR140W	L.R.R.R
YDR141C	L.R.R.R
YDR142C	L.R.R.R
YDR143C	R.L
YDR144C	R.R
YDR145W	L.R.R.R
YDR146C	R.L
YDR147W	L.R.L.R
YDR148C	L.R.L.L.L.R.L
YDR149C	L.R.L.L.L.L
YDR150W	L.R.L.R
YDR151C	L.L.R.L.L.R.R
YDR152W	L.R.L.L.R.L
YDR153C	L.R.L.L.L.L
YDR154C	L.R.L.L.L.L
YDR155C	L.R.L.L.L.L
YDR156W	L.R.L.L.L.L
YDR157W	L.R.L.R
YDR158W	R.L
YDR159W	L.R.L.R
YDR160W	L.R.L.R
YDR161W	R.R
YDR162C	L.R.R.R
YDR163W	L.R.L.L.R.R
YDR164C	R.L
YDR165W	R.R
YDR166C	L.R.L.L.L.R.L
YDR167W	R.L
YDR168W	L.R.L.R
YDR169C	L.L.R.L.L.R.R
YDR169C-A	L.L.R.R.R
YDR170C	L.R.L.R
YDR170W-A	R.L
YDR171W	L.R.L.R
YDR172W	R.R
YDR173C	L.L.L.L.L
YDR174W	L.R.L.R
YDR175C	R.L
YDR176W	R.L
YDR177W	L.R.L.L.L.L
YDR178W	L.R.R.R
YDR179C	L.L.L.L.R.L
YDR179W-A	R.L
YDR180W	L.R.L.L.L.L
YDR181C	L.R.L.L.L.L
YDR182W	L.R.R.R
YDR182W-A	L.L.L.L.R.L
YDR183C-A	R.R
YDR183W	L.R.R.R
YDR184C	R.R
YDR185C	L.R.L.L.R.L
YDR186C	L.L.R.R.L.R
YDR187C	L.R.L.L.L.L
YDR188W	L.R.L.L.L.L
YDR189W	L.R.L.R
YDR190C	R.R
YDR191W	L.R.R.R
YDR192C	R.L
YDR193W	L.R.L.R
YDR194C	L.R.L.R
YDR194W-A	L.L.R.R.L.R
YDR195W	L.L.L.L.R.L
YDR196C	R.L
YDR197W	R.L
YDR198C	R.L
YDR199W	L.R.L.L.L.L
YDR200C	L.R.L.R
YDR201W	R.L
YDR202C	L.L.R.R.L.R
YDR203W	L.R.L.L.L.L
YDR204W	L.R.R.R
YDR205W	R.L
YDR206W	L.R.L.R
YDR207C	L.L.L.L.R.R.L
YDR208W	L.R.L.L.L.R.L
YDR209C	L.R.L.R
YDR210C-C	L.R.L.L.L.L
YDR210C-D	L.R.L.R
YDR210W	L.R.L.L.L.L
YDR210W-A	L.R.L.L.L.L
YDR210W-B	L.R.R.R
YDR211W	L.R.L.L.R.R
YDR212W	R.L
YDR213W	L.L.L.R
YDR214W	L.R.L.L.L.L
YDR215C	L.L.R.R.L.R
YDR216W	L.L.L.R
YDR217C	L.R.L.R
YDR218C	L.R.L.R
YDR219C	L.L.R.R.L.R
YDR220C	L.R.L.R
YDR221W	L.R.R.R
YDR222W	R.R
YDR223W	L.L.L.L.R.L
YDR224C	L.R.L.L.L.L
YDR225W	L.R.L.R
YDR226W	L.R.L.L.L.L
YDR227W	L.L.L.L.R.L
YDR228C	R.L
YDR229W	L.R.R.L.L.R
YDR230W	L.R.L.L.L.L
YDR231C	L.R.R.R
YDR232W	L.R.L.L.L.L
YDR233C	L.R.L.L.L.L
YDR234W	R.R
YDR235W	L.R.L.L.L.R.L
YDR236C	L.R.R.R
YDR237W	R.L
YDR238C	R.L
YDR239C	L.R.L.L.R.R
YDR240C	R.L
YDR241W	L.R.L.R
YDR242W	L.R.L.L.R.L
YDR243C	L.R.L.R
YDR244W	L.R.R.L.L.R
YDR245W	R.L
YDR246W	L.R.R.R
YDR246W-A	L.L.L.R
YDR247W	L.L.R.L.L.L.R
YDR248C	L.L.R.R.L.L.R
YDR249C	L.L.L.R
YDR250C	L.L.L.R
YDR251W	L.L.R.L.L.R.R
YDR252W	R.L
YDR253C	L.L.R.R.R
YDR254W	R.L
YDR255C	L.R.R.L.L.L
YDR256C	L.L.L.L.R.R.L
YDR257C	L.R.L.R
YDR258C	L.R.L.R
YDR259C	L.L.L.L.R.L
YDR260C	L.R.R.R
YDR261C	L.R.L.L.R.R
YDR261C-C	L.R.L.L.L.L
YDR261C-D	L.R.L.L.L.L
YDR261W-A	L.R.L.L.L.L
YDR261W-B	L.R.R.R
YDR262W	L.L.R.L.L.R.L
YDR263C	L.L.R.R.L.R
YDR264C	L.R.L.L.L.L
YDR265W	L.R.L.L.R.L
YDR266C	L.R.L.L.L.L
YDR267C	R.L
YDR268W	R.L
YDR269C	L.R.L.L.L.L
YDR270W	L.L.R.R.L.R
YDR271C	L.R.L.L.L.L
YDR272W	L.R.R.R
YDR273W	L.L.L.L.R.L
YDR274C	L.L.L.R
YDR275W	L.L.L.L.L
YDR276C	L.R.L.L.L.L
YDR277C	R.L
YDR278C	L.L.L.L.R.R.L
YDR279W	R.L
YDR280W	L.R.L.R
YDR281C	L.R.L.L.R.L
YDR282C	L.R.R.R
YDR283C	L.R.L.R
YDR284C	R.L
YDR285W	L.R.L.R
YDR286C	R.L
YDR287W	L.R.R.R
YDR288W	L.R.R.R
YDR289C	L.R.R.R
YDR290W	L.R.L.L.L.L
YDR291W	L.R.L.L.L.L
YDR292C	R.R
YDR293C	L.L.R.L.L.R.R
YDR294C	L.R.R.R
YDR295C	L.L.L.L.R.L
YDR296W	L.R.R.R
YDR297W	L.R.L.L.R.R
YDR298C	R.L
YDR299W	R.R
YDR300C	R.R
YDR301W	L.R.L.L.L.R.L
YDR302W	R.L
YDR303C	L.L.R.R.L.R
YDR304C	L.R.L.L.L.L
YDR305C	R.L
YDR306C	L.R.L.R
YDR307W	L.R.L.L.L.R.L
YDR308C	R.L
YDR309C	L.L.R.R.L.L.R
YDR310C	L.R.L.R
YDR311W	L.L.R.R.L.R
YDR312W	R.R
YDR313C	L.L.R.R.L.R
YDR314C	L.R.L.L.L.R.L
YDR315C	R.L
YDR316W	R.L
YDR316W-A	L.R.R.R
YDR316W-B	L.L.R.R.R
YDR317W	L.R.L.L.R.R
YDR318W	L.R.L.R
YDR319C	L.R.L.L.R.L
YDR320C	L.L.R.R.R
YDR320C-A	L.R.L.L.L.L
YDR320W-B	L.R.L.L.L.L
YDR321W	R.L
YDR322C-A	L.R.L.L.L.L
YDR322W	R.L
YDR323C	L.R.L.L.L.R.L
YDR324C	R.R
YDR325W	R.L
YDR326C	L.R.L.R
YDR327W	L.R.L.L.L.L
YDR328C	L.R.L.L.L.L
YDR329C	L.R.R.R
YDR330W	L.R.R.L.L.L
YDR331W	L.R.R.R
YDR332W	L.R.L.R
YDR333C	L.R.L.L.R.L
YDR334W	L.L.R.L.L.R.L
YDR335W	L.L.R.R.L.R
YDR336W	L.R.L.L.L.L
YDR337W	R.L
YDR338C	L.L.R.R.R
YDR339C	R.L
YDR340W	L.R.L.L.L.L
YDR341C	R.R
YDR342C	L.R.R.L.R
YDR343C	L.R.L.L.L.L
YDR344C	L.R.L.L.R.L
YDR345C	R.R
YDR346C	L.R.L.R
YDR347W	R.L
YDR348C	L.R.L.R
YDR349C	L.R.L.L.R.R
YDR350C	L.L.R.R.L.R
YDR351W	L.R.R.R
YDR352W	R.L
YDR353W	L.R.L.L.L.L
YDR354C-A	L.R.L.L.L.L
YDR354W	R.R
YDR355C	L.R.L.L.L.L
YDR356W	L.R.L.R
YDR357C	L.R.L.L.R.R
YDR358W	L.L.R.L.R.R.R.R
YDR359C	L.R.L.R
YDR360W	L.R.L.L.L.L
YDR361C	R.R
YDR362C	L.R.R.R
YDR363W	L.R.L.R
YDR363W-A	L.R.L.L.L.L
YDR364C	L.R.L.L.R.R
YDR365C	R.R
YDR365W-A	L.R.L.L.L.L
YDR365W-B	L.R.L.L.L.L
YDR366C	L.R.L.R
YDR367W	R.R
YDR368W	R.L
YDR369C	L.R.R.R
YDR370C	R.L
YDR371C-A	L.R.L.L.L.L
YDR371W	R.L
YDR372C	L.R.L.L.R.L
YDR373W	L.R.R.R
YDR374C	L.L.R.R.L.R
YDR374W-A	R.L
YDR375C	L.R.L.R
YDR376W	L.L.R.R.R
YDR377W	L.R.L.L.L.L
YDR378C	R.L
YDR379C-A	L.R.R.R
YDR379W	L.L.L.L.R.L
YDR380W	L.L.R.L.R.L.L
YDR381C-A	L.R.L.L.L.L
YDR381W	L.R.L.L.L.L
YDR382W	R.L
YDR383C	L.R.L.R
YDR384C	R.R
YDR385W	R.L
YDR386W	L.R.R.R
YDR387C	L.L.R.L.L.R.R
YDR388W	L.R.R.R
YDR389W	L.L.R.R.L.R
YDR390C	R.R
YDR391C	L.L.R.L.R.R.R.R
YDR392W	L.R.R.R
YDR393W	R.L
YDR394W	L.R.R.R
YDR395W	R.R
YDR396W	L.R.L.L.L.L
YDR397C	R.L
YDR398W	R.R
YDR399W	R.R
YDR400W	L.R.R.R
YDR401W	L.R.L.L.L.L
YDR402C	L.R.L.R
YDR403W	L.R.L.L.R.L
YDR404C	R.L
YDR405W	R.L
YDR406W	L.R.R.L.L.R
YDR406W-A	L.R.L.L.L.L
YDR407C	L.R.L.L.L.R.L
YDR408C	L.R.L.R
YDR409W	L.R.L.R
YDR410C	L.R.R.R
YDR411C	L.R.R.R
YDR412W	R.R
YDR413C	L.R.L.L.L.L
YDR414C	L.R.L.L.R.R
YDR415C	L.R.R.R
YDR416W	L.R.L.L.R.L
YDR417C	R.L
YDR418W	R.L
YDR419W	L.R.R.R
YDR420W	L.R.L.L.R.R
YDR421W	L.R.L.L.R.L
YDR422C	L.R.L.L.L.R.L
YDR423C	L.R.R.R
YDR424C	R.L
YDR425W	L.L.R.R.R
YDR426C	L.R.L.L.L.L
YDR427W	L.R.R.R
YDR428C	R.R
YDR429C	R.L
YDR430C	L.R.R.R
YDR431W	L.R.L.L.L.L
YDR432W	L.R.L.L.L.L
YDR433W	L.R.L.L.L.L
YDR434W	L.R.R.R
YDR435C	L.R.R.L.L.L
YDR436W	L.R.R.R
YDR437W	L.R.L.L.R.L
YDR438W	L.R.L.L.R.L
YDR439W	L.R.R.R
YDR440W	R.L
YDR441C	L.R.R.R
YDR442W	L.L.R.R.L.R
YDR443C	L.R.L.L.L.L
YDR444W	R.L
YDR445C	L.R.L.L.L.L
YDR446W	L.R.L.L.L.L
YDR447C	R.L
YDR448W	L.L.L.L.R.R.L
YDR449C	R.R
YDR450W	R.L
YDR451C	R.L
YDR452W	L.R.L.R
YDR453C	L.R.R.L.L.L
YDR454C	R.L
YDR455C	L.R.L.L.L.L
YDR456W	R.L
YDR457W	L.R.L.R
YDR458C	L.R.L.L.L.L
YDR459C	L.R.L.L.R.R
YDR460W	L.R.R.R
YDR461C-A	L.R.R.R
YDR461W	L.R.L.L.L.L
YDR462W	R.L
YDR463W	L.L.R.R.L.R
YDR464C-A	L.R.L.L.L.L
YDR464W	L.R.L.R
YDR465C	R.R
YDR466W	L.R.L.L.L.R.L
YDR467C	L.R.L.L.L.L
YDR468C	L.R.R.R
YDR469W	R.L
YDR470C	R.L
YDR471W	R.L
YDR472W	R.L
YDR473C	L.L.L.L.R.L
YDR475C	L.R.R.R
YDR476C	L.L.R.R.L.L.R
YDR477W	L.R.R.R
YDR478W	R.R
YDR479C	L.L.R.L.R.R.R.R
YDR480W	L.L.R.R.L.R
YDR481C	L.L.R.R.L.L.R
YDR482C	L.R.L.R
YDR483W	L.R.L.L.L.L
YDR484W	R.L
YDR485C	L.L.L.L.R.L
YDR486C	L.R.R.R
YDR487C	R.L
YDR488C	R.L
YDR489W	R.L
YDR490C	L.R.L.L.L.R.L
YDR491C	L.R.L.L.L.L
YDR492W	R.L
YDR493W	R.L
YDR494W	R.L
YDR495C	L.R.L.R
YDR496C	R.R
YDR497C	R.L
YDR498C	R.L
YDR499W	L.R.L.L.L.L
YDR500C	R.L
YDR501W	L.R.L.L.L.L
YDR502C	R.L
YDR503C	L.R.R.R
YDR504C	L.L.R.L.L.R.R
YDR505C	L.L.R.L.R.R.R.R
YDR506C	L.R.L.L.L.L
YDR507C	R.R
YDR508C	R.R
YDR509W	L.R.L.L.L.R.L
YDR510C-A	L.R.L.L.L.L
YDR510W	L.R.L.L.L.L
YDR511W	L.R.L.L.R.L
YDR512C	R.L
YDR513W	L.R.L.L.L.R.L
YDR514C	L.R.L.R
YDR515W	L.R.R.R
YDR516C	L.R.R.L.L.L
YDR517W	L.R.L.L.L.L
YDR518W	L.R.R.R
YDR519W	L.R.R.R
YDR520C	L.R.L.L.R.L
YDR521W	L.R.L.R
YDR522C	L.R.L.R
YDR523C	L.R.L.L.L.L
YDR524C	R.L
YDR524C-A	L.R.L.L.L.L
YDR524C-B	L.R.L.L.L.L
YDR524W-C	L.R.L.L.L.L
YDR525W	L.R.L.R
YDR525W-A	L.R.L.L.R.L
YDR526C	L.R.L.R
YDR527W	L.R.L.R
YDR528W	L.L.L.L.R.L
YDR529C	L.R.L.L.L.L
YDR530C	L.R.L.R
YDR531W	R.L
YDR532C	L.L.R.R.L.R
YDR533C	L.L.R.R.L.R
YDR534C	L.R.L.L.L.L
YDR535C	L.R.L.L.L.L
YDR536W	L.R.L.L.L.L
YDR537C	L.R.L.L.L.L
YDR538W	L.L.R.R.L.R
YDR539W	L.R.L.R
YDR540C	L.L.R.R.L.L.L.R.R.L
YDR541C	R.L
YDR542W	L.L.L.L.R.L
YDR543C	R.L
YDR544C	L.R.L.L.L.L
YDR545C-A	L.R.L.L.L.L
YDR545W	L.R.L.L.L.L
YEL001C	R.L
YEL002C	R.L
YEL003W	R.L
YEL004W	R.L
YEL005C	L.R.R.R
YEL006W	L.R.L.R
YEL007W	L.R.L.R
YEL008C-A	L.R.L.L.L.L
YEL008W	L.R.L.R
YEL009C	L.R.L.L.L.L
YEL009C-A	R.L
YEL010W	L.R.L.L.L.L
YEL011W	L.L.R.L.R.R.L
YEL012W	L.R.R.R
YEL013W	R.L
YEL014C	L.R.L.R
YEL015W	R.L
YEL016C	R.L
YEL017C-A	L.R.L.L.L.L
YEL017W	R.L
YEL018C-A	L.R.L.R
YEL018W	L.R.R.R
YEL019C	L.R.L.L.L.L
YEL020C	L.R.L.L.L.R.L
YEL020C-B	R.L
YEL020W-A	R.L
YEL021W	R.L
YEL022W	R.L
YEL023C	L.L.R.R.L.R
YEL024W	R.L
YEL025C	L.L.R.R.L.R
YEL026W	R.R
YEL027W	R.L
YEL028W	L.R.L.L.L.L
YEL029C	R.L
YEL030C-A	L.R.L.L.R.L
YEL030W	L.L.R.R.L.R
YEL031W	L.R.R.R
YEL032C-A	L.R.L.L.L.L
YEL032W	R.L
YEL033W	R.L
YEL034C-A	R.L
YEL034W	L.R.L.L.L.L
YEL035C	L.R.L.R
YEL036C	R.L
YEL037C	L.R.L.L.R.L
YEL038W	R.L
YEL039C	L.R.R.R
YEL040W	R.L
YEL041W	L.R.R.R
YEL042W	R.R
YEL043W	L.R.L.R
YEL044W	L.R.L.R
YEL045C	L.R.L.L.L.L
YEL046C	R.L
YEL047C	L.R.L.R
YEL048C	R.R
YEL049W	L.L.R.R.R
YEL050C	R.L
YEL050W-A	L.R.L.L.L.R.L
YEL051W	R.L
YEL052W	R.L
YEL053C	R.L
YEL053W-A	R.L
YEL054C	R.L
YEL055C	R.R
YEL056W	R.L
YEL057C	L.L.R.R.L.R
YEL058W	L.R.L.R
YEL059C-A	L.R.L.L.R.L
YEL059W	L.L.L.R
YEL060C	L.R.L.R
YEL061C	L.R.L.R
YEL062W	L.R.R.R
YEL063C	R.L
YEL064C	L.R.L.L.L.L
YEL065W	R.L
YEL066W	R.L
YEL067C	R.L
YEL068C	R.R
YEL069C	L.R.L.R
YEL070W	L.R.L.R
YEL071W	L.R.R.R
YEL072W	L.R.L.L.R.L
YEL073C	L.R.L.R
YEL074W	L.R.L.R
YEL075C	L.R.L.L.L.L
YEL075W-A	L.R.L.L.L.L
YEL076C	L.R.L.L.L.L
YEL076C-A	L.R.L.L.L.L
YEL077C	L.R.L.R
YEL077W-A	L.R.L.L.L.L
YER001W	R.L
YER002W	R.R
YER003C	L.R.L.L.L.L
YER004W	L.R.R.R
YER005W	L.R.L.L.R.L
YER006C-A	L.R.L.L.L.L
YER006W	R.R
YER007C-A	R.R
YER007W	L.R.L.L.R.L
YER008C	L.L.L.L.R.L
YER009W	R.L
YER010C	R.L
YER011W	L.R.R.R
YER012W	L.R.R.R
YER013W	L.L.R.R.L.R
YER014C-A	L.R.L.L.L.L
YER014W	L.R.R.R
YER015W	L.R.L.L.L.R.L
YER016W	L.R.R.R
YER017C	L.R.L.R
YER018C	L.R.L.L.L.L
YER019C-A	L.R.L.L.L.L
YER019W	R.L
YER020W	L.L.L.L.L
YER021W	L.R.L.L.R.L
YER022W	R.L
YER023C-A	L.R.L.L.L.L
YER023W	R.L
YER024W	L.R.L.R
YER025W	R.L
YER026C	R.L
YER027C	L.R.R.L.L.R
YER028C	L.R.L.L.L.L
YER029C	L.R.L.L.R.R
YER030W	R.L
YER031C	R.L
YER032W	R.L
YER033C	L.L.R.L.L.R.L
YER034W	L.L.L.L.R.L
YER035W	L.L.L.L.L
YER036C	R.L
YER037W	L.L.R.L.L.R.R
YER038C	R.L
YER038W-A	L.R.L.L.L.L
YER039C	L.L.R.R.L.R
YER039C-A	L.L.R.L.L.R.L
YER040W	L.R.L.L.L.R.L
YER041W	L.R.R.R
YER042W	L.R.L.L.R.L
YER043C	R.L
YER044C	L.R.L.L.L.L
YER044C-A	L.R.L.L.L.L
YER045C	L.R.L.R
YER046W	R.L
YER046W-A	L.R.L.R
YER047C	L.R.L.R
YER048C	L.R.L.L.L.R.L
YER048W-A	L.R.L.L.L.L
YER049W	R.L
YER050C	L.R.R.R
YER051W	L.L.R.R.L.R
YER052C	R.L
YER053C	L.R.L.R
YER053C-A	L.R.L.L.L.L
YER054C	L.L.R.L.L.L.L
YER055C	R.R
YER056C	R.R
YER056C-A	R.L
YER057C	R.L
YER058W	L.R.L.L.L.R.L
YER059W	L.R.L.L.L.R.L
YER060W	L.L.R.R.L.L.R
YER060W-A	L.R.L.L.L.L
YER061C	L.R.R.R
YER062C	L.R.R.R
YER063W	R.L
YER064C	R.L
YER065C	L.R.L.R
YER066C-A	L.R.L.L.L.L
YER066W	L.R.L.R
YER067C-A	L.R.L.L.L.L
YER067W	L.L.R.L.L.L.L
YER068C-A	L.R.L.L.L.L
YER068W	L.R.L.L.L.R.L
YER069W	L.L.R.R.L.L.R
YER070W	R.R
YER071C	L.R.L.L.R.R
YER072W	L.R.L.L.R.L
YER073W	R.R
YER074W	R.L
YER074W-A	R.L
YER075C	L.R.L.L.R.L
YER076C	R.L
YER076W-A	R.L
YER077C	L.R.L.L.L.L
YER078C	L.R.L.L.L.R.L
YER078W-A	L.L.R.L.L.R.L
YER079C-A	L.R.L.L.L.L
YER079W	L.L.R.L.L.R.L
YER080W	R.L
YER081W	L.L.L.L.L
YER082C	R.R
YER083C	R.L
YER084W	L.R.L.L.L.L
YER084W-A	L.R.L.L.L.L
YER085C	L.R.L.L.L.L
YER086W	R.R
YER087C-A	L.R.L.L.L.L
YER087C-B	L.R.L.L.L.L
YER087W	R.L
YER088C	L.L.L.L.L
YER088C-A	L.R.L.R
YER088W-B	L.R.L.L.R.L
YER089C	L.R.L.L.L.L
YER090C-A	L.R.L.L.L.L
YER090W	R.L
YER091C	R.L
YER091C-A	L.R.L.R
YER092W	R.L
YER093C	L.R.L.L.L.L
YER093C-A	L.R.R.R
